epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
134,27851.4,0.72213,0.52182,1.02539,0.90505,0.83663,0.86378,0.65142,0.86094,0.50575,1.02728,0.0034165,0.0034165,0.0034165
135,28057.1,0.72872,0.51645,1.02802,0.91436,0.83529,0.86271,0.65343,0.85587,0.50497,1.02579,0.003367,0.003367,0.003367
136,28266.8,0.71924,0.51903,1.02873,0.91072,0.83378,0.85982,0.65104,0.85879,0.507,1.02846,0.0033175,0.0033175,0.0033175
137,28475.8,0.7053,0.50716,1.0275,0.91853,0.83435,0.85986,0.652,0.85797,0.50459,1.02726,0.003268,0.003268,0.003268
138,28682,0.72344,0.51614,1.0363,0.90809,0.83655,0.85753,0.65171,0.85981,0.50286,1.0284,0.0032185,0.0032185,0.0032185
139,28889.1,0.72557,0.51446,1.02722,0.91296,0.83509,0.85877,0.6542,0.85732,0.50255,1.02592,0.003169,0.003169,0.003169
140,29097.3,0.70971,0.51867,1.02053,0.91835,0.83434,0.8604,0.65572,0.85604,0.5007,1.02541,0.0031195,0.0031195,0.0031195
141,29304,0.72379,0.5153,1.0338,0.91263,0.83935,0.86197,0.65534,0.85599,0.49647,1.02657,0.00307,0.00307,0.00307
142,29510.7,0.71235,0.5043,1.02802,0.9107,0.83771,0.86239,0.65583,0.85397,0.49415,1.02639,0.0030205,0.0030205,0.0030205
143,29717,0.70978,0.49835,1.01917,0.91179,0.84137,0.86237,0.65569,0.85327,0.49225,1.02506,0.002971,0.002971,0.002971
144,29925.9,0.72783,0.50807,1.03355,0.9121,0.84297,0.86248,0.65545,0.85463,0.49645,1.02452,0.0029215,0.0029215,0.0029215
145,30134.8,0.71673,0.50823,1.02188,0.91341,0.83989,0.86308,0.65663,0.85053,0.49616,1.02431,0.002872,0.002872,0.002872
146,30344.6,0.70299,0.48618,1.0251,0.91515,0.84079,0.86186,0.65491,0.85284,0.49832,1.02565,0.0028225,0.0028225,0.0028225
147,30548.9,0.71698,0.50181,1.03013,0.91574,0.8393,0.86312,0.6552,0.85293,0.49644,1.02653,0.002773,0.002773,0.002773
148,30756.9,0.72175,0.50544,1.03265,0.91541,0.84131,0.86138,0.65518,0.85218,0.4976,1.02521,0.0027235,0.0027235,0.0027235
149,30962.6,0.72251,0.49714,1.02666,0.91254,0.83972,0.8608,0.65605,0.85153,0.49823,1.02464,0.002674,0.002674,0.002674
150,31169.6,0.70715,0.49375,1.02106,0.91395,0.83875,0.86116,0.65818,0.85026,0.49675,1.02399,0.0026245,0.0026245,0.0026245
151,31376,0.69793,0.49991,1.01566,0.90883,0.84139,0.86223,0.65717,0.84784,0.49555,1.02191,0.002575,0.002575,0.002575
152,31584.1,0.71066,0.49279,1.01836,0.90288,0.8445,0.8627,0.65611,0.84662,0.49538,1.0209,0.0025255,0.0025255,0.0025255
153,31789.6,0.70647,0.49212,1.01941,0.89736,0.84418,0.8618,0.65612,0.84626,0.4942,1.02188,0.002476,0.002476,0.002476
154,31995.6,0.71115,0.49571,1.02533,0.89579,0.84708,0.86236,0.65676,0.84565,0.49495,1.0225,0.0024265,0.0024265,0.0024265
155,32202.3,0.69362,0.48187,1.01177,0.90212,0.84021,0.86322,0.65816,0.84526,0.49588,1.02168,0.002377,0.002377,0.002377
156,32409.6,0.68933,0.48648,1.0147,0.92997,0.82661,0.86252,0.65726,0.84368,0.49541,1.0212,0.0023275,0.0023275,0.0023275
157,32617.1,0.70833,0.50409,1.02222,0.90446,0.84288,0.86327,0.65831,0.84447,0.49453,1.02139,0.002278,0.002278,0.002278
158,32824.6,0.68986,0.49582,1.01826,0.90779,0.84197,0.86342,0.65915,0.84312,0.49391,1.0209,0.0022285,0.0022285,0.0022285
159,33030.5,0.69113,0.478,1.01354,0.90397,0.8428,0.86221,0.65803,0.84132,0.49371,1.01951,0.002179,0.002179,0.002179
160,33235.5,0.69606,0.48474,1.01028,0.90561,0.84415,0.86332,0.65894,0.84062,0.49278,1.01911,0.0021295,0.0021295,0.0021295
161,33442.3,0.68735,0.47794,1.01268,0.90451,0.84548,0.86475,0.65916,0.84068,0.49304,1.01957,0.00208,0.00208,0.00208
