epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
182,22303.9,0.65412,0.42207,0.99706,0.92682,0.86518,0.88314,0.68577,0.77929,0.41866,0.97517,0.0010405,0.0010405,0.0010405
183,22425.2,0.63117,0.41105,0.98047,0.93139,0.86272,0.88318,0.68664,0.77957,0.41783,0.97525,0.000991,0.000991,0.000991
184,22546.2,0.64594,0.42705,0.98705,0.93029,0.86255,0.88373,0.68691,0.78005,0.41809,0.97507,0.0009415,0.0009415,0.0009415
185,22668.4,0.63433,0.40915,0.98313,0.93085,0.86218,0.88318,0.68687,0.7792,0.41817,0.97465,0.000892,0.000892,0.000892
186,22789.8,0.63128,0.41174,0.98126,0.93067,0.8625,0.8831,0.68685,0.7787,0.41772,0.97431,0.0008425,0.0008425,0.0008425
187,22913.4,0.63417,0.41039,0.97934,0.92883,0.86291,0.88246,0.68718,0.77836,0.41732,0.97414,0.000793,0.000793,0.000793
188,23035.2,0.64348,0.41333,0.98395,0.93009,0.86229,0.88341,0.68679,0.77828,0.41715,0.97406,0.0007435,0.0007435,0.0007435
189,23156.6,0.63684,0.40839,0.98721,0.92756,0.86383,0.88405,0.68702,0.77793,0.4168,0.97373,0.000694,0.000694,0.000694
190,23279.3,0.63607,0.40524,0.97961,0.92761,0.86263,0.88306,0.68784,0.77764,0.41617,0.97378,0.0006445,0.0006445,0.0006445
191,23414.2,0.65673,0.37829,0.94818,0.92869,0.8625,0.88298,0.68751,0.77718,0.41583,0.97359,0.000595,0.000595,0.000595
192,23535,0.64445,0.36365,0.94495,0.92866,0.86314,0.88351,0.68728,0.77735,0.41484,0.97352,0.0005455,0.0005455,0.0005455
193,23655,0.64198,0.35686,0.93995,0.93269,0.85832,0.88301,0.68761,0.77702,0.41525,0.97359,0.000496,0.000496,0.000496
194,23779.9,0.67092,0.39933,0.96231,0.93322,0.85868,0.8829,0.68794,0.7764,0.41487,0.97326,0.0004465,0.0004465,0.0004465
195,23901.4,0.636,0.35398,0.93654,0.92782,0.86339,0.88512,0.68844,0.77587,0.41467,0.97296,0.000397,0.000397,0.000397
196,24023.4,0.62419,0.34721,0.9314,0.92743,0.86358,0.88519,0.6886,0.77566,0.41425,0.97283,0.0003475,0.0003475,0.0003475
197,24146.1,0.6203,0.34657,0.93029,0.93215,0.85905,0.88391,0.68846,0.77521,0.41354,0.97269,0.000298,0.000298,0.000298
198,24266.3,0.62872,0.34829,0.93241,0.92991,0.86198,0.88475,0.68959,0.77484,0.4134,0.97248,0.0002485,0.0002485,0.0002485
199,24388.2,0.62949,0.37515,0.93027,0.93376,0.85832,0.88428,0.68959,0.7747,0.41263,0.97233,0.000199,0.000199,0.000199
200,24509.6,0.62609,0.34454,0.93094,0.93808,0.8573,0.88494,0.68968,0.77403,0.41246,0.97199,0.0001495,0.0001495,0.0001495
